model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
LDW-PSO-RBF,27,0.08732551460372572,0.12646474832581148,0.7795301047127499,0.9138947643905654,0.8469854097699269,0.7953371563365185
LDW-PSO-RBF,15,0.09976882420434596,0.14280588239449984,0.7349501724227112,0.8839714142189136,0.8001605211574266,0.7427288373052048
LDW-PSO-RBF,24,0.09609361553469746,0.1363204252729999,0.7526583796717868,0.8959017796643421,0.8194652173666214,0.7521643950290328
LDW-PSO-RBF,10,0.08738054499823412,0.1270202708424805,0.7780198334442873,0.9130720024109185,0.8455724146896204,0.796620266966566
LDW-PSO-RBF,29,0.08709636676525721,0.12609492591984595,0.7805350906588877,0.9143332832393825,0.847935756000721,0.794914732250001
LDW-PSO-RBF,21,0.08680950144399388,0.1255797254064739,0.7819345362760944,0.915233439378281,0.8492845958891765,0.7968989616785589
LDW-PSO-RBF,30,0.08648090207999283,0.1261748276411871,0.7803179891680156,0.9145167924683202,0.8477881989270428,0.797970029579682
LDW-PSO-RBF,35,0.0860912706020972,0.12482695988533124,0.7839779547719791,0.9157388618109832,0.8511771200096486,0.7957912958219937
LDW-PSO-RBF,40,0.0908084679212253,0.13034501199815376,0.7689670189873655,0.9067525600044005,0.8364632525141165,0.777839648975295
LDW-PSO-RBF,42,0.09895351774519501,0.13945789039819978,0.7440891978342218,0.8897936327613208,0.810130767012491,0.7446004278566482
CL-PSO-RBF,10,0.08743031489367196,0.12671921538502207,0.7788383924978795,0.9132344528296332,0.8462702023528881,0.7911097347183864
CL-PSO-RBF,15,0.09839882543897256,0.14085183022832545,0.7402830781210834,0.8871644907256822,0.805966499352497,0.7428656738729649
CL-PSO-RBF,21,0.08549436375993733,0.1251403523513707,0.7831274328807,0.9157751235370805,0.850396668034048,0.7960344786396314
CL-PSO-RBF,24,0.09436909154097393,0.13418695095067362,0.7584846234215922,0.8999638454529214,0.8256715201507407,0.7625861053142362
CL-PSO-RBF,27,0.08754876553390241,0.12705717270193215,0.7779194835049483,0.9125842689082718,0.8453610278679807,0.7899891391826964
CL-PSO-RBF,29,0.08545436220957632,0.1252926731704947,0.7827139440231097,0.9155216891867219,0.8500056923396657,0.7966795728491262
CL-PSO-RBF,30,0.08554026708212466,0.12523337119520891,0.7828749325530447,0.9158910984273981,0.8502126051713305,0.7995401666973059
CL-PSO-RBF,35,0.08558564920446585,0.12402055313375755,0.7861651246716839,0.9168914926511934,0.8532564399242781,0.79828667951879
CL-PSO-RBF,40,0.08819375067498408,0.12849590765891117,0.7740046116684028,0.9098125075297134,0.8414888518966398,0.7835630298686831
CL-PSO-RBF,42,0.09828232003368459,0.13920551006174697,0.7447784291039304,0.8904683678083325,0.8109354826704638,0.7471921411479368
SMA-RBF,10,0.08995647792999298,0.1315561361379598,0.7656644666832525,0.9054349028088622,0.833333288929267,0.7833692350475834
SMA-RBF,15,0.10677460531464139,0.14856014258325018,0.7192768941037231,0.8721904751770257,0.7815543749711207,0.7190552971527313
SMA-RBF,21,0.0893784145587352,0.12967517238363963,0.7707925977487109,0.9092657193913314,0.838598948983881,0.7921305988967032
SMA-RBF,24,0.09612496488233555,0.13655417279873036,0.7520199474042958,0.8958664588536578,0.8188443294665698,0.7566232903649177
SMA-RBF,27,0.09144862842472361,0.1304647917699041,0.7686404944645917,0.9065080854838778,0.8361418782059225,0.7717652898931951
SMA-RBF,29,0.088709263729481,0.1279279396752122,0.7755506256023591,0.91145016016671,0.8431017162875859,0.7880661547568568
SMA-RBF,30,0.08887002125235124,0.12897907263542016,0.7726889138799168,0.9100742175713856,0.8403854835566511,0.7907512933562697
SMA-RBF,35,0.08889049450399204,0.12793603668647452,0.7755285902860252,0.9107809078403709,0.8430168783419427,0.7877999121610217
SMA-RBF,40,0.09207483186717492,0.1329482178122151,0.7618661414969191,0.9029529450107603,0.8293924057148526,0.7766878329606164
SMA-RBF,42,0.10322993868077139,0.14344461785515789,0.7332078452211396,0.8817456546851747,0.7977558429907772,0.7269391334335582
GBO-RBF,10,0.08702971514380162,0.12619498186104627,0.7802632253668067,0.9142026039265382,0.8476766747009954,0.7945260532651802
GBO-RBF,15,0.1014217730569208,0.14133290687587857,0.7389698210253268,0.8860524105079647,0.8043722022078481,0.7363982931022777
GBO-RBF,21,0.08680497806278385,0.12503190669683006,0.7834217779858389,0.9158779320117889,0.8506679932562534,0.7955748173664291
GBO-RBF,24,0.09530301355578742,0.13445751404464015,0.7577458789338666,0.8999067243858725,0.824960546483691,0.7649570359212675
GBO-RBF,27,0.08660931949425842,0.12520878914118608,0.7829416631234665,0.9157000770952033,0.8502192444429459,0.7948343175942015
GBO-RBF,29,0.08610007339816275,0.12457591827438905,0.7846590525290058,0.9164264668695518,0.8518290701574217,0.7957860727668816
GBO-RBF,30,0.08660751734956601,0.1251447929999627,0.7831153792714706,0.9158839337067146,0.8504142674994135,0.7982177536660469
GBO-RBF,35,0.08598416491535582,0.12356752101511553,0.7873929637581125,0.917546598211533,0.854403621203833,0.7979519625329472
GBO-RBF,40,0.08969966510424628,0.1288338556908195,0.7730843997879536,0.9092119039789727,0.8405582930652616,0.7796290706656807
PSS-RBF,10,0.0881132309156659,0.12740568778254938,0.7769715820293158,0.9124289009542962,0.8445383043195333,0.7945620787075826
GBO-RBF,42,0.09859180000332343,0.13811877644147985,0.7477464701622197,0.8921853254804191,0.8141141142007973,0.7465925189696812
PSS-RBF,15,0.10291370990810947,0.14427872374056314,0.73093338357532,0.8807751360279313,0.7953804812708875,0.7337113939610083
PSS-RBF,21,0.08685443464980128,0.12592210647475519,0.7810046018632755,0.9144391984213294,0.8483556581022926,0.7936985989688444
PSS-RBF,24,0.0953714419101975,0.13522783567813873,0.7556423583653679,0.8984831457075039,0.8227413726814911,0.7623394979869842
PSS-RBF,27,0.0874452327491251,0.1264529084525689,0.7795622848098249,0.9140356546185403,0.8470267489166677,0.795260684284189
PSS-RBF,29,0.08578431186497489,0.12549577462449668,0.7821625042849197,0.9155637073104518,0.8495602603314759,0.8006090026667424
PSS-RBF,30,0.08682903547493549,0.1260817347931231,0.7805709307433113,0.9144740571158271,0.8479835090752408,0.7960050460677796
PSS-RBF,35,0.0865438624687594,0.12501438990877614,0.7834693191674695,0.9151986923756871,0.8506678100684629,0.7907263716562005
